month,product_category,company,units
2023-06-01,Smartwatch,OPPO,64560.0
2023-07-01,Smartwatch,OPPO,9885.0
2023-08-01,Smartwatch,OPPO,7470.0
2023-09-01,Smartwatch,OPPO,3997.0
2023-10-01,Smartwatch,OPPO,2664.0
2023-11-01,Smartwatch,OPPO,852.0
2024-02-01,Smartwatch,OPPO,17136.0
2024-03-01,Smartwatch,OPPO,9517.0
2024-04-01,Smartwatch,OPPO,4479.0
2024-05-01,Smartwatch,OPPO,3070.0
2024-06-01,Smartwatch,OPPO,646.0
2024-07-01,Smartwatch,OPPO,27300.0
2024-08-01,Smartwatch,OPPO,49226.0
2024-09-01,Smartwatch,OPPO,16250.0
2024-10-01,Smartwatch,OPPO,5250.0
2025-04-01,Smartwatch,OPPO,240.0
2025-05-01,Smartwatch,OPPO,1600.0
2025-06-01,Smartwatch,OPPO,850.0
2025-07-01,Smartwatch,OPPO,11150.0
2025-08-01,Smartwatch,OPPO,24650.0
2025-09-01,Smartwatch,OPPO,3653.0
2025-10-01,Smartwatch,OPPO,14000.0
2025-11-01,Smartwatch,OPPO,950.0
2025-12-01,Smartwatch,OPPO,19198.0
2026-01-01,Smartwatch,OPPO,5300.0
2026-02-01,Smartwatch,OPPO,2995.0
2026-03-01,Smartwatch,OPPO,949.0
2020-01-01,Smartwatch,Others,8573.0
2020-02-01,Smartwatch,Others,5632.0
2020-03-01,Smartwatch,Others,4612.0
2020-05-01,Smartwatch,Others,3129.0
2020-06-01,Smartwatch,Others,4873.0
2020-07-01,Smartwatch,Others,2948.0
2020-08-01,Smartwatch,Others,2485.0
2020-09-01,Smartwatch,Others,1970.0
2020-10-01,Smartwatch,Others,3552.0
2020-11-01,Smartwatch,Others,3839.0
2020-12-01,Smartwatch,Others,29541.0
2021-01-01,Smartwatch,Others,23046.0
2021-02-01,Smartwatch,Others,42434.0
2021-03-01,Smartwatch,Others,50633.0
2021-04-01,Smartwatch,Others,42121.0
2021-05-01,Smartwatch,Others,41933.0
2021-06-01,Smartwatch,Others,14636.0
2021-07-01,Smartwatch,Others,41663.0
2021-08-01,Smartwatch,Others,37608.0
2021-09-01,Smartwatch,Others,100996.0
2021-10-01,Smartwatch,Others,163161.0
2021-11-01,Smartwatch,Others,67331.0
2021-12-01,Smartwatch,Others,82191.0
2022-01-01,Smartwatch,Others,101543.0
2022-02-01,Smartwatch,Others,71913.0
2022-03-01,Smartwatch,Others,75493.0
2022-04-01,Smartwatch,Others,121979.0
2022-05-01,Smartwatch,Others,107766.0
2022-06-01,Smartwatch,Others,147192.0
2022-07-01,Smartwatch,Others,200945.0
2022-08-01,Smartwatch,Others,189618.0
2022-09-01,Smartwatch,Others,356806.0
2022-10-01,Smartwatch,Others,270019.0
2022-11-01,Smartwatch,Others,173716.0
2022-12-01,Smartwatch,Others,609578.0
2023-01-01,Smartwatch,Others,402650.0
2023-02-01,Smartwatch,Others,442564.0
2023-03-01,Smartwatch,Others,349916.0
2023-04-01,Smartwatch,Others,463583.0
2023-05-01,Smartwatch,Others,574847.0
2023-06-01,Smartwatch,Others,807209.0
2023-07-01,Smartwatch,Others,1376650.0
2023-08-01,Smartwatch,Others,926462.0
2023-09-01,Smartwatch,Others,1129982.0
2023-10-01,Smartwatch,Others,847045.0
2023-11-01,Smartwatch,Others,764464.0
2023-12-01,Smartwatch,Others,1345655.0
2024-01-01,Smartwatch,Others,1266856.0
2024-02-01,Smartwatch,Others,562734.0
2024-03-01,Smartwatch,Others,357004.0
2024-04-01,Smartwatch,Others,299322.0
2024-05-01,Smartwatch,Others,378645.0
2024-06-01,Smartwatch,Others,657989.0
2024-07-01,Smartwatch,Others,476808.0
2024-08-01,Smartwatch,Others,539166.0
2024-09-01,Smartwatch,Others,386442.0
2024-10-01,Smartwatch,Others,789874.0
2024-11-01,Smartwatch,Others,428111.0
2024-12-01,Smartwatch,Others,513509.0
2025-01-01,Smartwatch,Others,756436.0
2025-02-01,Smartwatch,Others,660091.0
2025-03-01,Smartwatch,Others,308882.0
2025-04-01,Smartwatch,Others,506211.0
2025-05-01,Smartwatch,Others,602163.0
2025-06-01,Smartwatch,Others,474348.0
2025-07-01,Smartwatch,Others,638715.0
2025-08-01,Smartwatch,Others,795563.0
2025-09-01,Smartwatch,Others,707713.0
2025-10-01,Smartwatch,Others,605958.0
2025-11-01,Smartwatch,Others,310134.0
2025-12-01,Smartwatch,Others,553260.0
2026-01-01,Smartwatch,Others,709273.0
2026-02-01,Smartwatch,Others,487522.0
2026-03-01,Smartwatch,Others,622787.0
2021-06-01,Smartwatch,Palred,4999.999999999999
2021-10-01,Smartwatch,Palred,10213.0
2021-11-01,Smartwatch,Palred,3021.0
2022-01-01,Smartwatch,Palred,4990.0
2022-05-01,Smartwatch,Palred,3997.0
2022-06-01,Smartwatch,Palred,20986.0
2022-08-01,Smartwatch,Palred,9876.0
2022-09-01,Smartwatch,Palred,29897.0
2022-10-01,Smartwatch,Palred,19987.0
2022-11-01,Smartwatch,Palred,39777.0
2022-12-01,Smartwatch,Palred,39552.0
2023-01-01,Smartwatch,Palred,19877.0
2023-02-01,Smartwatch,Palred,27870.0
2023-03-01,Smartwatch,Palred,11994.0
2023-04-01,Smartwatch,Palred,9877.0
2023-05-01,Smartwatch,Palred,24789.0
2023-06-01,Smartwatch,Palred,9455.0
2023-07-01,Smartwatch,Palred,29988.0
2023-09-01,Smartwatch,Palred,24995.0
2023-10-01,Smartwatch,Palred,30203.0
2023-11-01,Smartwatch,Palred,14836.0
2023-12-01,Smartwatch,Palred,8108.0
2024-06-01,Smartwatch,Palred,5020.0
2024-09-01,Smartwatch,Palred,4543.0
2024-12-01,Smartwatch,Palred,5652.0
2023-01-01,Smartwatch,Play,34260.0
2023-02-01,Smartwatch,Play,30279.0
2023-03-01,Smartwatch,Play,3379.0
2023-05-01,Smartwatch,Play,12278.0
2023-06-01,Smartwatch,Play,38655.0
2023-08-01,Smartwatch,Play,15832.0
2023-09-01,Smartwatch,Play,7018.0
2023-10-01,Smartwatch,Play,5542.0
2023-12-01,Smartwatch,Play,9220.0
2025-01-01,Smartwatch,Polar,45.0
2025-02-01,Smartwatch,Polar,30.0
2025-03-01,Smartwatch,Polar,15.0
2025-04-01,Smartwatch,Polar,160.0
2025-05-01,Smartwatch,Polar,99.0
2025-06-01,Smartwatch,Polar,35.0
2025-07-01,Smartwatch,Polar,184.0
2025-08-01,Smartwatch,Polar,199.0
2025-09-01,Smartwatch,Polar,168.0
2025-12-01,Smartwatch,Polar,52.0
2026-01-01,Smartwatch,Polar,3.0
2026-02-01,Smartwatch,Polar,52.0
2026-03-01,Smartwatch,Polar,24.0
2020-01-01,Smartwatch,Portronics,1000.0
2020-02-01,Smartwatch,Portronics,1000.0
2020-05-01,Smartwatch,Portronics,2002.0
2020-06-01,Smartwatch,Portronics,800.0
2020-07-01,Smartwatch,Portronics,1500.0
2020-08-01,Smartwatch,Portronics,500.0
2020-09-01,Smartwatch,Portronics,3500.0
2020-10-01,Smartwatch,Portronics,9500.0
2020-11-01,Smartwatch,Portronics,10000.0
2020-12-01,Smartwatch,Portronics,5000.0
2021-01-01,Smartwatch,Portronics,2190.0
2021-07-01,Smartwatch,Portronics,4770.0
2021-09-01,Smartwatch,Portronics,1340.0
2021-12-01,Smartwatch,Portronics,5654.0
2022-01-01,Smartwatch,Portronics,9466.0
2022-02-01,Smartwatch,Portronics,6788.0
2022-03-01,Smartwatch,Portronics,10358.0
2022-04-01,Smartwatch,Portronics,4979.0
2022-05-01,Smartwatch,Portronics,6547.0
2022-08-01,Smartwatch,Portronics,10004.0
2022-09-01,Smartwatch,Portronics,17576.0
2022-11-01,Smartwatch,Portronics,19987.0
2022-12-01,Smartwatch,Portronics,2324.0
2023-01-01,Smartwatch,Portronics,2235.0
2023-02-01,Smartwatch,Portronics,1623.0
2023-05-01,Smartwatch,Portronics,6644.0
2023-09-01,Smartwatch,Portronics,7378.0
2023-12-01,Smartwatch,Portronics,397.0
2024-01-01,Smartwatch,Portronics,1151.0
2024-06-01,Smartwatch,Portronics,207.0
2024-03-01,Smartwatch,RD,2424.0
2020-01-01,Smartwatch,SRK Powertech,5649.0
2020-02-01,Smartwatch,SRK Powertech,2742.0
2020-03-01,Smartwatch,SRK Powertech,2014.0
2020-05-01,Smartwatch,SRK Powertech,5000.0
2020-06-01,Smartwatch,SRK Powertech,6000.0
2020-08-01,Smartwatch,SRK Powertech,1435.0
2020-09-01,Smartwatch,SRK Powertech,447.0
2020-10-01,Smartwatch,SRK Powertech,5324.0
2020-11-01,Smartwatch,SRK Powertech,14114.0
2020-12-01,Smartwatch,SRK Powertech,5985.0
2021-01-01,Smartwatch,SRK Powertech,7998.0
2021-02-01,Smartwatch,SRK Powertech,4010.0
2021-03-01,Smartwatch,SRK Powertech,9590.0
2021-04-01,Smartwatch,SRK Powertech,17032.0
2021-05-01,Smartwatch,SRK Powertech,4997.0
2021-06-01,Smartwatch,SRK Powertech,5999.000000000001
2021-07-01,Smartwatch,SRK Powertech,15424.0
2021-08-01,Smartwatch,SRK Powertech,40082.0
2021-09-01,Smartwatch,SRK Powertech,37388.0
2021-10-01,Smartwatch,SRK Powertech,56797.0
2021-11-01,Smartwatch,SRK Powertech,12752.0
2021-12-01,Smartwatch,SRK Powertech,64912.0
2022-01-01,Smartwatch,SRK Powertech,42987.0
2022-02-01,Smartwatch,SRK Powertech,21702.0
2022-03-01,Smartwatch,SRK Powertech,22750.0
2022-04-01,Smartwatch,SRK Powertech,7975.0
2022-05-01,Smartwatch,SRK Powertech,48365.0
2022-06-01,Smartwatch,SRK Powertech,32918.0
2022-07-01,Smartwatch,SRK Powertech,86514.0
2022-08-01,Smartwatch,SRK Powertech,48341.0
2022-09-01,Smartwatch,SRK Powertech,95366.0
2022-10-01,Smartwatch,SRK Powertech,91047.0
2022-11-01,Smartwatch,SRK Powertech,94520.0
2022-12-01,Smartwatch,SRK Powertech,94615.0
2023-01-01,Smartwatch,SRK Powertech,86576.0
2023-02-01,Smartwatch,SRK Powertech,62008.0
2023-03-01,Smartwatch,SRK Powertech,102625.0
2023-04-01,Smartwatch,SRK Powertech,100487.0
2023-05-01,Smartwatch,SRK Powertech,98202.0
2023-06-01,Smartwatch,SRK Powertech,111488.0
2023-07-01,Smartwatch,SRK Powertech,126401.0
2023-08-01,Smartwatch,SRK Powertech,131198.0
2023-09-01,Smartwatch,SRK Powertech,156545.0
2023-10-01,Smartwatch,SRK Powertech,129132.0
2023-11-01,Smartwatch,SRK Powertech,75033.0
2023-12-01,Smartwatch,SRK Powertech,75851.0
2024-01-01,Smartwatch,SRK Powertech,100203.0
2024-02-01,Smartwatch,SRK Powertech,50121.0
2024-03-01,Smartwatch,SRK Powertech,145703.0
2024-04-01,Smartwatch,SRK Powertech,130306.0
2024-05-01,Smartwatch,SRK Powertech,53891.0
2024-06-01,Smartwatch,SRK Powertech,165465.0
2024-07-01,Smartwatch,SRK Powertech,103959.0
2024-08-01,Smartwatch,SRK Powertech,101564.0
2024-09-01,Smartwatch,SRK Powertech,144040.0
2024-10-01,Smartwatch,SRK Powertech,58532.0
2024-11-01,Smartwatch,SRK Powertech,34837.0
2024-12-01,Smartwatch,SRK Powertech,222352.0
2025-01-01,Smartwatch,SRK Powertech,39990.0
2025-02-01,Smartwatch,SRK Powertech,39645.0
2025-03-01,Smartwatch,SRK Powertech,29424.0
2025-04-01,Smartwatch,SRK Powertech,36206.0
2025-05-01,Smartwatch,SRK Powertech,58774.0
2025-06-01,Smartwatch,SRK Powertech,55897.0
2025-07-01,Smartwatch,SRK Powertech,51004.0
2025-08-01,Smartwatch,SRK Powertech,57587.0
2025-09-01,Smartwatch,SRK Powertech,57661.0
2025-10-01,Smartwatch,SRK Powertech,62700.0
2025-11-01,Smartwatch,SRK Powertech,59579.0
2025-12-01,Smartwatch,SRK Powertech,59400.0
2026-01-01,Smartwatch,SRK Powertech,60891.0
2026-02-01,Smartwatch,SRK Powertech,61500.0
2026-03-01,Smartwatch,SRK Powertech,62200.0
2020-01-01,Smartwatch,Samsung,3370.0
2020-02-01,Smartwatch,Samsung,4285.0
2020-03-01,Smartwatch,Samsung,5565.0
2020-05-01,Smartwatch,Samsung,1459.0
2020-06-01,Smartwatch,Samsung,3151.0
2020-07-01,Smartwatch,Samsung,2022.0
2020-08-01,Smartwatch,Samsung,19848.0
2020-09-01,Smartwatch,Samsung,6497.0
2020-10-01,Smartwatch,Samsung,25193.0
2020-11-01,Smartwatch,Samsung,18171.0
2020-12-01,Smartwatch,Samsung,15118.0
2021-01-01,Smartwatch,Samsung,27680.0
2021-02-01,Smartwatch,Samsung,28782.0
2021-03-01,Smartwatch,Samsung,13538.0
2021-04-01,Smartwatch,Samsung,25306.0
2021-05-01,Smartwatch,Samsung,9655.0
2021-06-01,Smartwatch,Samsung,9310.0
2021-07-01,Smartwatch,Samsung,7533.0
2021-08-01,Smartwatch,Samsung,7919.0
2021-09-01,Smartwatch,Samsung,90097.0
2021-10-01,Smartwatch,Samsung,43303.0
2021-11-01,Smartwatch,Samsung,25371.0
2021-12-01,Smartwatch,Samsung,28297.0
2022-01-01,Smartwatch,Samsung,12309.0
2022-02-01,Smartwatch,Samsung,33941.0
2022-03-01,Smartwatch,Samsung,73873.0
2022-04-01,Smartwatch,Samsung,80631.0
2022-05-01,Smartwatch,Samsung,45661.0
2022-06-01,Smartwatch,Samsung,63557.0
2022-07-01,Smartwatch,Samsung,102515.0
2022-08-01,Smartwatch,Samsung,80960.0
2022-09-01,Smartwatch,Samsung,155230.0
2022-10-01,Smartwatch,Samsung,81547.0
2022-11-01,Smartwatch,Samsung,3837.0
2022-12-01,Smartwatch,Samsung,73024.0
2023-01-01,Smartwatch,Samsung,59020.0
2023-02-01,Smartwatch,Samsung,81504.0
2023-03-01,Smartwatch,Samsung,29986.0
2023-04-01,Smartwatch,Samsung,70052.0
2023-05-01,Smartwatch,Samsung,28893.0
2023-06-01,Smartwatch,Samsung,11277.0
2023-07-01,Smartwatch,Samsung,21912.0
2023-08-01,Smartwatch,Samsung,29745.0
2023-09-01,Smartwatch,Samsung,128381.0
2023-10-01,Smartwatch,Samsung,26400.0
2023-11-01,Smartwatch,Samsung,28969.0
2023-12-01,Smartwatch,Samsung,5309.0
2024-01-01,Smartwatch,Samsung,6830.0
2024-02-01,Smartwatch,Samsung,25847.0
2024-03-01,Smartwatch,Samsung,16096.0
2024-04-01,Smartwatch,Samsung,13896.0
2024-05-01,Smartwatch,Samsung,10533.0
2024-06-01,Smartwatch,Samsung,56387.0
2024-07-01,Smartwatch,Samsung,15146.0
2024-08-01,Smartwatch,Samsung,49636.0
2024-09-01,Smartwatch,Samsung,34861.0
2024-10-01,Smartwatch,Samsung,14712.0
2024-11-01,Smartwatch,Samsung,11630.0
2024-12-01,Smartwatch,Samsung,5627.0
2025-01-01,Smartwatch,Samsung,15606.0
2025-02-01,Smartwatch,Samsung,4182.0
2025-03-01,Smartwatch,Samsung,22805.0
2025-04-01,Smartwatch,Samsung,20556.0
2025-05-01,Smartwatch,Samsung,25889.0
2025-06-01,Smartwatch,Samsung,20475.0
2025-07-01,Smartwatch,Samsung,42806.0
2025-08-01,Smartwatch,Samsung,57093.0
2025-09-01,Smartwatch,Samsung,18101.0
2025-10-01,Smartwatch,Samsung,8212.0
2025-11-01,Smartwatch,Samsung,8274.0
2025-12-01,Smartwatch,Samsung,23514.0
2026-01-01,Smartwatch,Samsung,8749.0
2026-02-01,Smartwatch,Samsung,1946.0
2026-03-01,Smartwatch,Samsung,1872.0
2023-10-01,Smartwatch,Shkod,4987.0
2024-01-01,Smartwatch,Shkod,14700.0
2024-02-01,Smartwatch,Shkod,21900.0
2024-03-01,Smartwatch,Shkod,7545.0
2024-04-01,Smartwatch,Shkod,2000.0
2024-05-01,Smartwatch,Shkod,3000.0
2024-06-01,Smartwatch,Shkod,14300.0
2024-07-01,Smartwatch,Shkod,6000.0
2024-08-01,Smartwatch,Shkod,16400.0
2024-09-01,Smartwatch,Shkod,9600.0
2024-10-01,Smartwatch,Shkod,6300.0
2024-11-01,Smartwatch,Shkod,3700.0
2024-12-01,Smartwatch,Shkod,9000.0
2025-01-01,Smartwatch,Shkod,5250.0
2025-02-01,Smartwatch,Shkod,16250.0
2025-03-01,Smartwatch,Shkod,11200.0
2025-06-01,Smartwatch,Shkod,18841.0
2025-07-01,Smartwatch,Shkod,15000.0
2025-09-01,Smartwatch,Shkod,6347.0
2021-08-01,Smartwatch,Suunto,225.0
2022-03-01,Smartwatch,Suunto,45.0
2022-04-01,Smartwatch,Suunto,15.0
2024-06-01,Smartwatch,Suunto,44.0
2024-09-01,Smartwatch,Suunto,31.0
2024-10-01,Smartwatch,Suunto,9.0
2025-01-01,Smartwatch,Suunto,21.0
2025-02-01,Smartwatch,Suunto,25.0
2025-03-01,Smartwatch,Suunto,19.0
2025-04-01,Smartwatch,Suunto,20.0
2025-05-01,Smartwatch,Suunto,26.0
2025-06-01,Smartwatch,Suunto,10.0
2025-07-01,Smartwatch,Suunto,38.0
2025-09-01,Smartwatch,Suunto,39.0
2025-10-01,Smartwatch,Suunto,35.0
2025-11-01,Smartwatch,Suunto,18.0
2025-12-01,Smartwatch,Suunto,25.0
2026-02-01,Smartwatch,Suunto,35.0
2020-07-01,Smartwatch,Syska,1060.0
2020-08-01,Smartwatch,Syska,239.0
2020-09-01,Smartwatch,Syska,893.0
2020-10-01,Smartwatch,Syska,2477.0
2020-11-01,Smartwatch,Syska,2903.0
2020-12-01,Smartwatch,Syska,7990.0
2021-01-01,Smartwatch,Syska,9903.0
2021-03-01,Smartwatch,Syska,9804.0
2021-06-01,Smartwatch,Syska,9999.0
2021-07-01,Smartwatch,Syska,8504.0
2021-10-01,Smartwatch,Syska,8766.0
2021-11-01,Smartwatch,Syska,6454.0
2021-12-01,Smartwatch,Syska,4343.0
2022-05-01,Smartwatch,Syska,2990.0
2022-06-01,Smartwatch,Syska,18100.0
2022-08-01,Smartwatch,Syska,8040.0
2022-10-01,Smartwatch,Syska,19983.0
2022-11-01,Smartwatch,Syska,1890.0
2022-12-01,Smartwatch,Syska,10500.0
2023-01-01,Smartwatch,Syska,27458.0
2023-02-01,Smartwatch,Syska,2460.0
2023-03-01,Smartwatch,Syska,4860.0
2023-04-01,Smartwatch,Syska,5244.0
2020-01-01,Smartwatch,Timex,5532.0
2020-02-01,Smartwatch,Timex,5165.0
2020-07-01,Smartwatch,Timex,2442.0
2020-08-01,Smartwatch,Timex,993.0
2020-09-01,Smartwatch,Timex,3000.0
2020-11-01,Smartwatch,Timex,4729.0
2021-04-01,Smartwatch,Timex,2091.0
2021-07-01,Smartwatch,Timex,13975.0
2021-08-01,Smartwatch,Timex,8970.0
2021-09-01,Smartwatch,Timex,24022.0
2021-10-01,Smartwatch,Timex,14990.0
2021-11-01,Smartwatch,Timex,14744.0
2021-12-01,Smartwatch,Timex,18145.0
2022-01-01,Smartwatch,Timex,21648.0
2022-02-01,Smartwatch,Timex,14138.0
2022-03-01,Smartwatch,Timex,21028.0
2022-04-01,Smartwatch,Timex,14364.0
2022-05-01,Smartwatch,Timex,10574.0
2022-06-01,Smartwatch,Timex,11046.0
2022-07-01,Smartwatch,Timex,11753.0
2022-08-01,Smartwatch,Timex,10753.0
2022-09-01,Smartwatch,Timex,12957.0
2022-10-01,Smartwatch,Timex,12437.0
2022-11-01,Smartwatch,Timex,3470.0
2022-12-01,Smartwatch,Timex,4569.0
2023-01-01,Smartwatch,Timex,5559.0
2023-02-01,Smartwatch,Timex,7017.0
2023-03-01,Smartwatch,Timex,8255.0
2023-04-01,Smartwatch,Timex,10166.0
2023-05-01,Smartwatch,Timex,7837.0
2023-06-01,Smartwatch,Timex,6571.0
2023-07-01,Smartwatch,Timex,6046.0
2023-08-01,Smartwatch,Timex,1193.0
2023-09-01,Smartwatch,Timex,248.0
2023-10-01,Smartwatch,Timex,4516.0
2023-11-01,Smartwatch,Timex,2837.0
2023-12-01,Smartwatch,Timex,7798.0
2024-01-01,Smartwatch,Timex,5779.0
2024-02-01,Smartwatch,Timex,20149.0
2024-03-01,Smartwatch,Timex,5145.0
2024-04-01,Smartwatch,Timex,11934.0
2024-05-01,Smartwatch,Timex,5362.0
2024-06-01,Smartwatch,Timex,10761.0
2024-07-01,Smartwatch,Timex,9799.0
2024-08-01,Smartwatch,Timex,4639.0
2024-09-01,Smartwatch,Timex,14991.0
2024-10-01,Smartwatch,Timex,9368.0
2024-11-01,Smartwatch,Timex,24917.0
2024-12-01,Smartwatch,Timex,5678.0
2025-01-01,Smartwatch,Timex,4980.0
2025-02-01,Smartwatch,Timex,11415.0
2025-03-01,Smartwatch,Timex,7799.0
2025-04-01,Smartwatch,Timex,13905.0
2025-05-01,Smartwatch,Timex,4133.0
2025-06-01,Smartwatch,Timex,9020.0
2025-07-01,Smartwatch,Timex,5190.0
2025-08-01,Smartwatch,Timex,7128.0
2025-09-01,Smartwatch,Timex,1765.0
2025-10-01,Smartwatch,Timex,14251.0
2025-11-01,Smartwatch,Timex,3705.0
2025-12-01,Smartwatch,Timex,6315.0
2026-01-01,Smartwatch,Timex,5240.0
2026-02-01,Smartwatch,Timex,3682.0
2026-03-01,Smartwatch,Timex,8279.0
2020-07-01,Smartwatch,Titan,1100.0
2020-08-01,Smartwatch,Titan,5035.0
2020-09-01,Smartwatch,Titan,2456.0
2020-10-01,Smartwatch,Titan,1050.0
2020-11-01,Smartwatch,Titan,3303.0
2020-12-01,Smartwatch,Titan,3017.0
2021-01-01,Smartwatch,Titan,2325.0
2021-02-01,Smartwatch,Titan,1676.0
2021-03-01,Smartwatch,Titan,1133.0
2021-04-01,Smartwatch,Titan,901.0
2021-05-01,Smartwatch,Titan,90.0
2021-06-01,Smartwatch,Titan,757.0000000000001
2021-07-01,Smartwatch,Titan,1289.0
2021-08-01,Smartwatch,Titan,1899.0
2021-09-01,Smartwatch,Titan,1250.0
2021-10-01,Smartwatch,Titan,2680.0
2021-11-01,Smartwatch,Titan,1431.0
2021-12-01,Smartwatch,Titan,2202.0
2022-01-01,Smartwatch,Titan,30667.0
2022-02-01,Smartwatch,Titan,47460.0
2022-03-01,Smartwatch,Titan,8325.0
2022-04-01,Smartwatch,Titan,32370.0
2022-05-01,Smartwatch,Titan,71057.0
2022-06-01,Smartwatch,Titan,61861.0
2022-07-01,Smartwatch,Titan,35191.0
2022-08-01,Smartwatch,Titan,71270.0
2022-09-01,Smartwatch,Titan,100791.0
2022-10-01,Smartwatch,Titan,129201.0
2022-11-01,Smartwatch,Titan,66640.0
2022-12-01,Smartwatch,Titan,71323.0
2023-01-01,Smartwatch,Titan,93529.0
2023-02-01,Smartwatch,Titan,98932.0
2023-03-01,Smartwatch,Titan,145648.0
2023-04-01,Smartwatch,Titan,137585.0
2023-05-01,Smartwatch,Titan,109231.0
2023-06-01,Smartwatch,Titan,188111.0
2023-07-01,Smartwatch,Titan,254428.0
2023-08-01,Smartwatch,Titan,208328.0
2023-09-01,Smartwatch,Titan,395045.0
2023-10-01,Smartwatch,Titan,830177.0
2023-11-01,Smartwatch,Titan,201450.0
2023-12-01,Smartwatch,Titan,121376.0
2024-01-01,Smartwatch,Titan,185592.0
2024-02-01,Smartwatch,Titan,223800.0
2024-03-01,Smartwatch,Titan,238680.0
2024-04-01,Smartwatch,Titan,149694.0
2024-05-01,Smartwatch,Titan,334214.0
2024-06-01,Smartwatch,Titan,250530.0
2024-07-01,Smartwatch,Titan,223740.0
2024-08-01,Smartwatch,Titan,320373.0
2024-09-01,Smartwatch,Titan,635445.0
2024-10-01,Smartwatch,Titan,300199.0
2024-11-01,Smartwatch,Titan,171176.0
2024-12-01,Smartwatch,Titan,266598.0
2025-01-01,Smartwatch,Titan,313613.0
2025-02-01,Smartwatch,Titan,315761.0
2025-03-01,Smartwatch,Titan,230249.0
2025-04-01,Smartwatch,Titan,169478.0
2025-05-01,Smartwatch,Titan,176012.0
2025-06-01,Smartwatch,Titan,191554.0
2025-07-01,Smartwatch,Titan,222236.0
2025-08-01,Smartwatch,Titan,331827.0
2025-09-01,Smartwatch,Titan,209474.0
2025-10-01,Smartwatch,Titan,160860.0
2025-11-01,Smartwatch,Titan,141869.0
2025-12-01,Smartwatch,Titan,128599.0
2026-01-01,Smartwatch,Titan,227967.0
2026-02-01,Smartwatch,Titan,158732.0
2026-03-01,Smartwatch,Titan,98296.0
2020-01-01,Smartwatch,Transsion,7216.0
2020-05-01,Smartwatch,Transsion,1200.0
2020-09-01,Smartwatch,Transsion,3000.0
2020-10-01,Smartwatch,Transsion,4200.0
2020-12-01,Smartwatch,Transsion,3000.0
2021-01-01,Smartwatch,Transsion,2999.0
2021-02-01,Smartwatch,Transsion,1999.0
2021-03-01,Smartwatch,Transsion,2003.0
2021-04-01,Smartwatch,Transsion,3990.0
2021-06-01,Smartwatch,Transsion,1999.0
2021-07-01,Smartwatch,Transsion,6012.0
2021-09-01,Smartwatch,Transsion,2985.0
2021-10-01,Smartwatch,Transsion,8350.0
2021-12-01,Smartwatch,Transsion,3323.0
2022-01-01,Smartwatch,Transsion,1990.0
2022-04-01,Smartwatch,Transsion,3021.0
2022-05-01,Smartwatch,Transsion,1987.0
2022-07-01,Smartwatch,Transsion,8992.0
2022-08-01,Smartwatch,Transsion,3886.0
2022-09-01,Smartwatch,Transsion,19766.0
2022-10-01,Smartwatch,Transsion,7270.0
2022-11-01,Smartwatch,Transsion,4313.0
2022-12-01,Smartwatch,Transsion,2620.0
2023-01-01,Smartwatch,Transsion,13742.0
2023-02-01,Smartwatch,Transsion,11027.0
2023-03-01,Smartwatch,Transsion,5900.0
2023-04-01,Smartwatch,Transsion,33183.0
2023-05-01,Smartwatch,Transsion,20086.0
2023-06-01,Smartwatch,Transsion,5554.0
2023-07-01,Smartwatch,Transsion,23221.0
2023-08-01,Smartwatch,Transsion,50100.0
2023-09-01,Smartwatch,Transsion,245.0
2023-10-01,Smartwatch,Transsion,13382.0
2023-11-01,Smartwatch,Transsion,6060.0
2023-12-01,Smartwatch,Transsion,11437.0
2024-01-01,Smartwatch,Transsion,4625.0
2024-02-01,Smartwatch,Transsion,46646.0
2024-03-01,Smartwatch,Transsion,44029.0
2024-04-01,Smartwatch,Transsion,5000.0
2024-05-01,Smartwatch,Transsion,1300.0
2024-06-01,Smartwatch,Transsion,38176.0
2024-07-01,Smartwatch,Transsion,20680.0
2024-09-01,Smartwatch,Transsion,65470.0
2024-10-01,Smartwatch,Transsion,5826.0
2024-11-01,Smartwatch,Transsion,5944.0
2024-12-01,Smartwatch,Transsion,4368.0
2025-01-01,Smartwatch,Transsion,2174.0
2025-02-01,Smartwatch,Transsion,9694.0
2025-03-01,Smartwatch,Transsion,26700.0
2025-04-01,Smartwatch,Transsion,7741.0
2025-05-01,Smartwatch,Transsion,6147.0
2025-06-01,Smartwatch,Transsion,22142.0
2025-07-01,Smartwatch,Transsion,4786.0
2025-08-01,Smartwatch,Transsion,4875.0
2025-09-01,Smartwatch,Transsion,6195.0
2025-10-01,Smartwatch,Transsion,2985.0
2025-11-01,Smartwatch,Transsion,7876.0
2025-12-01,Smartwatch,Transsion,46536.0
2026-01-01,Smartwatch,Transsion,274.0
2026-02-01,Smartwatch,Transsion,135.0
2026-03-01,Smartwatch,Transsion,141.0
2023-01-01,Smartwatch,Ubon,17882.0
2023-02-01,Smartwatch,Ubon,9123.0
2023-03-01,Smartwatch,Ubon,4696.0
2023-04-01,Smartwatch,Ubon,100.0
2023-06-01,Smartwatch,Ubon,6000.0
2023-07-01,Smartwatch,Ubon,1485.0
2023-08-01,Smartwatch,Ubon,34008.0
2023-09-01,Smartwatch,Ubon,10002.0
2024-01-01,Smartwatch,Ubon,3000.0
2026-01-01,Smartwatch,Ubon,11343.0
