month,product_category,company,value_inr_m
2023-02-01,Smartwatch,Others,993.7362360000002
2023-03-01,Smartwatch,Others,793.6554840000002
2023-04-01,Smartwatch,Others,1062.7954170000005
2023-05-01,Smartwatch,Others,1436.0660529999996
2023-06-01,Smartwatch,Others,1949.993991
2023-07-01,Smartwatch,Others,2158.039849999999
2023-08-01,Smartwatch,Others,1167.820838
2023-09-01,Smartwatch,Others,1154.2320180000002
2023-10-01,Smartwatch,Others,891.461655
2023-11-01,Smartwatch,Others,785.141451
2023-12-01,Smartwatch,Others,1543.1042450000004
2024-01-01,Smartwatch,Others,1325.389544
2024-02-01,Smartwatch,Others,660.489027
2024-03-01,Smartwatch,Others,430.566996
2024-04-01,Smartwatch,Others,344.660478
2024-05-01,Smartwatch,Others,403.121765
2024-06-01,Smartwatch,Others,644.0093609999999
2024-07-01,Smartwatch,Others,458.189672
2024-08-01,Smartwatch,Others,495.05601400000006
2024-09-01,Smartwatch,Others,352.43923800000005
2024-10-01,Smartwatch,Others,740.181626
2024-11-01,Smartwatch,Others,404.830389
2024-12-01,Smartwatch,Others,492.937091
2025-01-01,Smartwatch,Others,715.9288640000001
2025-02-01,Smartwatch,Others,654.7555090000001
2025-03-01,Smartwatch,Others,294.09071800000004
2025-04-01,Smartwatch,Others,421.3335890000001
2025-05-01,Smartwatch,Others,498.25443700000017
2025-06-01,Smartwatch,Others,471.7749520000001
2025-07-01,Smartwatch,Others,647.6631850000001
2025-08-01,Smartwatch,Others,728.2503370000001
2025-09-01,Smartwatch,Others,645.8319870000001
2025-10-01,Smartwatch,Others,559.839742
2025-11-01,Smartwatch,Others,294.372366
2025-12-01,Smartwatch,Others,551.76564
2026-01-01,Smartwatch,Others,684.3257270000001
2026-02-01,Smartwatch,Others,430.0563780000001
2026-03-01,Smartwatch,Others,543.991713
2021-06-01,Smartwatch,Palred,6.495
2021-10-01,Smartwatch,Palred,14.287987
2021-11-01,Smartwatch,Palred,4.075278999999999
2022-01-01,Smartwatch,Palred,13.967009999999998
2022-05-01,Smartwatch,Palred,7.590303000000001
2022-06-01,Smartwatch,Palred,39.852414
2022-08-01,Smartwatch,Palred,10.853724
2022-09-01,Smartwatch,Palred,44.815603
2022-10-01,Smartwatch,Palred,27.961813000000003
2022-11-01,Smartwatch,Palred,56.146823
2022-12-01,Smartwatch,Palred,57.826748
2023-01-01,Smartwatch,Palred,29.795623000000003
2023-02-01,Smartwatch,Palred,39.06693
2023-03-01,Smartwatch,Palred,14.762106
2023-04-01,Smartwatch,Palred,10.854823
2023-05-01,Smartwatch,Palred,27.243111
2023-06-01,Smartwatch,Palred,13.623133000000005
2023-07-01,Smartwatch,Palred,28.458612
2023-09-01,Smartwatch,Palred,25.969805000000004
2023-10-01,Smartwatch,Palred,33.490882000000006
2023-11-01,Smartwatch,Palred,15.068164000000005
2023-12-01,Smartwatch,Palred,8.299492000000003
2024-06-01,Smartwatch,Palred,5.725679999999999
2024-09-01,Smartwatch,Palred,5.219907
2024-12-01,Smartwatch,Palred,5.504448
2023-01-01,Smartwatch,Play,108.92574000000002
2023-02-01,Smartwatch,Play,78.32672099999999
2023-03-01,Smartwatch,Play,9.293621
2023-05-01,Smartwatch,Play,31.830518
2023-06-01,Smartwatch,Play,79.691059
2023-08-01,Smartwatch,Play,35.208668
2023-09-01,Smartwatch,Play,17.015182
2023-10-01,Smartwatch,Play,14.319958000000002
2023-12-01,Smartwatch,Play,14.055879999999998
2025-01-01,Smartwatch,Polar,1.709955
2025-02-01,Smartwatch,Polar,1.08247
2025-03-01,Smartwatch,Polar,0.4099849999999999
2025-04-01,Smartwatch,Polar,4.719839999999999
2025-05-01,Smartwatch,Polar,2.8229009999999986
2025-06-01,Smartwatch,Polar,1.0299649999999996
2025-07-01,Smartwatch,Polar,5.207315999999998
2025-08-01,Smartwatch,Polar,5.622801
2025-09-01,Smartwatch,Polar,4.772332
2025-12-01,Smartwatch,Polar,1.4989480000000004
2026-01-01,Smartwatch,Polar,0.185997
2026-02-01,Smartwatch,Polar,1.547948
2026-03-01,Smartwatch,Polar,0.822936
2020-01-01,Smartwatch,Portronics,3.999
2020-02-01,Smartwatch,Portronics,3.999
2020-05-01,Smartwatch,Portronics,8.00599799999997
2020-06-01,Smartwatch,Portronics,3.1992
2020-07-01,Smartwatch,Portronics,5.998499999999999
2020-08-01,Smartwatch,Portronics,1.9995
2020-09-01,Smartwatch,Portronics,13.996499999999996
2020-10-01,Smartwatch,Portronics,37.9905
2020-11-01,Smartwatch,Portronics,39.99
2020-12-01,Smartwatch,Portronics,19.995
2021-01-01,Smartwatch,Portronics,8.757810000000001
2021-07-01,Smartwatch,Portronics,19.07523
2021-09-01,Smartwatch,Portronics,4.90866
2021-12-01,Smartwatch,Portronics,24.871946
2022-01-01,Smartwatch,Portronics,33.171533999999994
2022-02-01,Smartwatch,Portronics,20.611112
2022-03-01,Smartwatch,Portronics,28.870242
2022-04-01,Smartwatch,Portronics,14.054821
2022-05-01,Smartwatch,Portronics,21.598553
2022-08-01,Smartwatch,Portronics,28.001196
2022-09-01,Smartwatch,Portronics,49.195224
2022-11-01,Smartwatch,Portronics,59.941013
2022-12-01,Smartwatch,Portronics,6.969676
2023-01-01,Smartwatch,Portronics,5.556365
2023-02-01,Smartwatch,Portronics,4.244977
2023-05-01,Smartwatch,Portronics,14.973105999999998
2023-09-01,Smartwatch,Portronics,14.257922
2023-12-01,Smartwatch,Portronics,0.7822290000000001
2024-01-01,Smartwatch,Portronics,2.196999
2024-06-01,Smartwatch,Portronics,0.441189
2024-03-01,Smartwatch,RD,3.644776
2020-01-01,Smartwatch,SRK Powertech,13.551951000000004
2020-02-01,Smartwatch,SRK Powertech,6.578057999999999
2020-03-01,Smartwatch,SRK Powertech,4.831585999999999
2020-05-01,Smartwatch,SRK Powertech,11.994999999999996
2020-06-01,Smartwatch,SRK Powertech,14.394
2020-08-01,Smartwatch,SRK Powertech,3.442565
2020-09-01,Smartwatch,SRK Powertech,1.0723529999999997
2020-10-01,Smartwatch,SRK Powertech,14.574676000000004
2020-11-01,Smartwatch,SRK Powertech,35.720085999999995
2020-12-01,Smartwatch,SRK Powertech,16.155015
2021-01-01,Smartwatch,SRK Powertech,21.589602
2021-02-01,Smartwatch,SRK Powertech,12.025989999999998
2021-03-01,Smartwatch,SRK Powertech,24.87641
2021-04-01,Smartwatch,SRK Powertech,48.436368
2021-05-01,Smartwatch,SRK Powertech,11.987803
2021-06-01,Smartwatch,SRK Powertech,17.991001
2021-07-01,Smartwatch,SRK Powertech,47.21757600000001
2021-08-01,Smartwatch,SRK Powertech,82.405918
2021-09-01,Smartwatch,SRK Powertech,65.82361199999998
2021-10-01,Smartwatch,SRK Powertech,99.752003
2021-11-01,Smartwatch,SRK Powertech,44.925648
2021-12-01,Smartwatch,SRK Powertech,175.19758800000002
2022-01-01,Smartwatch,SRK Powertech,157.047813
2022-02-01,Smartwatch,SRK Powertech,68.612198
2022-03-01,Smartwatch,SRK Powertech,61.44725000000001
2022-04-01,Smartwatch,SRK Powertech,20.909624999999995
2022-05-01,Smartwatch,SRK Powertech,151.600025
2022-06-01,Smartwatch,SRK Powertech,78.39658200000001
2022-07-01,Smartwatch,SRK Powertech,263.967675
2022-08-01,Smartwatch,SRK Powertech,112.49095099999998
2022-09-01,Smartwatch,SRK Powertech,232.508566
2022-10-01,Smartwatch,SRK Powertech,231.59907
2022-11-01,Smartwatch,SRK Powertech,287.33998
2022-12-01,Smartwatch,SRK Powertech,331.281549
2023-01-01,Smartwatch,SRK Powertech,276.831724
2023-02-01,Smartwatch,SRK Powertech,191.257992
2023-03-01,Smartwatch,SRK Powertech,310.71057500000006
2023-04-01,Smartwatch,SRK Powertech,253.123373
2023-05-01,Smartwatch,SRK Powertech,247.85233800000003
2023-06-01,Smartwatch,SRK Powertech,340.194907
2023-07-01,Smartwatch,SRK Powertech,363.050199
2023-08-01,Smartwatch,SRK Powertech,381.254202
2023-09-01,Smartwatch,SRK Powertech,347.8334550000001
2023-10-01,Smartwatch,SRK Powertech,262.864448
2023-11-01,Smartwatch,SRK Powertech,157.49338293102295
2023-12-01,Smartwatch,SRK Powertech,199.342849
2024-01-01,Smartwatch,SRK Powertech,199.871147
2024-02-01,Smartwatch,SRK Powertech,137.07137899999998
2024-03-01,Smartwatch,SRK Powertech,314.058297
2024-04-01,Smartwatch,SRK Powertech,271.982794
2024-05-01,Smartwatch,SRK Powertech,108.53630900000005
2024-06-01,Smartwatch,SRK Powertech,433.87383499999993
2024-07-01,Smartwatch,SRK Powertech,256.060715
2024-08-01,Smartwatch,SRK Powertech,234.897986
2024-09-01,Smartwatch,SRK Powertech,387.7748600000001
2024-10-01,Smartwatch,SRK Powertech,132.980268
2024-11-01,Smartwatch,SRK Powertech,100.22123999999998
2024-12-01,Smartwatch,SRK Powertech,646.3265479999999
2025-01-01,Smartwatch,SRK Powertech,125.78551
2025-02-01,Smartwatch,SRK Powertech,126.98465499999998
2025-03-01,Smartwatch,SRK Powertech,69.899376
2025-04-01,Smartwatch,SRK Powertech,111.03369399999998
2025-05-01,Smartwatch,SRK Powertech,163.275626
2025-06-01,Smartwatch,SRK Powertech,131.062202
2025-07-01,Smartwatch,SRK Powertech,143.18569599999998
2025-08-01,Smartwatch,SRK Powertech,143.474913
2025-09-01,Smartwatch,SRK Powertech,149.317339
2025-10-01,Smartwatch,SRK Powertech,165.0717
2025-11-01,Smartwatch,SRK Powertech,180.360721
2025-12-01,Smartwatch,SRK Powertech,165.278
2026-01-01,Smartwatch,SRK Powertech,155.394309
2026-02-01,Smartwatch,SRK Powertech,149.44676
2026-03-01,Smartwatch,SRK Powertech,144.54305
2020-01-01,Smartwatch,Samsung,90.4713
2020-02-01,Smartwatch,Samsung,115.67465000000004
2020-03-01,Smartwatch,Samsung,137.83185000000032
2020-05-01,Smartwatch,Samsung,34.132310000000004
2020-06-01,Smartwatch,Samsung,71.94958999999997
2020-07-01,Smartwatch,Samsung,48.70998
2020-08-01,Smartwatch,Samsung,537.56772
2020-09-01,Smartwatch,Samsung,154.98773
2020-10-01,Smartwatch,Samsung,654.64517
2020-11-01,Smartwatch,Samsung,435.6386900000009
2020-12-01,Smartwatch,Samsung,367.59742
2021-01-01,Smartwatch,Samsung,687.3344
2021-02-01,Smartwatch,Samsung,698.0519800000001
2021-03-01,Smartwatch,Samsung,349.90242000000006
2021-04-01,Smartwatch,Samsung,643.58184
2021-05-01,Smartwatch,Samsung,283.56314999999995
2021-06-01,Smartwatch,Samsung,282.8184
2021-07-01,Smartwatch,Samsung,235.98967
2021-08-01,Smartwatch,Samsung,222.959301
2021-09-01,Smartwatch,Samsung,1973.179994
2021-10-01,Smartwatch,Samsung,1211.5997620000005
2021-11-01,Smartwatch,Samsung,698.311357
2021-12-01,Smartwatch,Samsung,722.0992600000001
2022-01-01,Smartwatch,Samsung,382.6539870000001
2022-02-01,Smartwatch,Samsung,958.348059
2022-03-01,Smartwatch,Samsung,2004.9071270000009
2022-04-01,Smartwatch,Samsung,2175.951369
2022-05-01,Smartwatch,Samsung,1237.0683390000002
2022-06-01,Smartwatch,Samsung,1774.753263
2022-07-01,Smartwatch,Samsung,2803.901705
2022-08-01,Smartwatch,Samsung,2949.1380400000003
2022-09-01,Smartwatch,Samsung,4826.457781
2022-10-01,Smartwatch,Samsung,1071.417691
2022-11-01,Smartwatch,Samsung,61.85553800000001
2022-12-01,Smartwatch,Samsung,1082.968354
2023-01-01,Smartwatch,Samsung,1987.731942
2023-02-01,Smartwatch,Samsung,2543.521131
2023-03-01,Smartwatch,Samsung,633.2062139999999
2023-04-01,Smartwatch,Samsung,912.1836919999998
2023-05-01,Smartwatch,Samsung,498.666639
2023-06-01,Smartwatch,Samsung,170.621158
2023-07-01,Smartwatch,Samsung,371.8759500000001
2023-08-01,Smartwatch,Samsung,672.688454
2023-09-01,Smartwatch,Samsung,2559.725642
2023-10-01,Smartwatch,Samsung,643.8404320000002
2023-11-01,Smartwatch,Samsung,377.8001459999998
2023-12-01,Smartwatch,Samsung,77.42291700000001
2024-01-01,Smartwatch,Samsung,90.42916999999998
2024-02-01,Smartwatch,Samsung,344.2131529999999
2024-03-01,Smartwatch,Samsung,457.578199
2024-04-01,Smartwatch,Samsung,293.64483800000005
2024-05-01,Smartwatch,Samsung,254.201467
2024-06-01,Smartwatch,Samsung,1030.322224
2024-07-01,Smartwatch,Samsung,499.799218
2024-08-01,Smartwatch,Samsung,1808.913364
2024-09-01,Smartwatch,Samsung,1053.788804
2024-10-01,Smartwatch,Samsung,541.960788
2024-11-01,Smartwatch,Samsung,354.23637
2024-12-01,Smartwatch,Samsung,186.394303
2025-01-01,Smartwatch,Samsung,631.1663940000001
2025-02-01,Smartwatch,Samsung,88.417818
2025-03-01,Smartwatch,Samsung,709.726195
2025-04-01,Smartwatch,Samsung,814.9594440000001
2025-05-01,Smartwatch,Samsung,702.4041110000001
2025-06-01,Smartwatch,Samsung,621.6545249999999
2025-07-01,Smartwatch,Samsung,1715.9176340000004
2025-08-01,Smartwatch,Samsung,2489.3419220000005
2025-09-01,Smartwatch,Samsung,816.353717
2025-10-01,Smartwatch,Samsung,375.449788
2025-11-01,Smartwatch,Samsung,468.99020700000005
2025-12-01,Smartwatch,Samsung,1114.759486
2026-01-01,Smartwatch,Samsung,378.588751
2026-02-01,Smartwatch,Samsung,58.77105399999999
2026-03-01,Smartwatch,Samsung,61.713628
2023-10-01,Smartwatch,Shkod,10.966413
2024-01-01,Smartwatch,Shkod,32.3253
2024-02-01,Smartwatch,Shkod,49.6681
2024-03-01,Smartwatch,Shkod,16.331455000000002
2024-04-01,Smartwatch,Shkod,4.598
2024-05-01,Smartwatch,Shkod,6.897
2024-06-01,Smartwatch,Shkod,31.745700000000003
2024-07-01,Smartwatch,Shkod,13.393999999999998
2024-08-01,Smartwatch,Shkod,36.2536
2024-09-01,Smartwatch,Shkod,21.1704
2024-10-01,Smartwatch,Shkod,12.593700000000002
2024-11-01,Smartwatch,Shkod,7.3963
2024-12-01,Smartwatch,Shkod,19.791
2025-01-01,Smartwatch,Shkod,11.544750000000002
2025-02-01,Smartwatch,Shkod,30.33375000000001
2025-03-01,Smartwatch,Shkod,24.628800000000005
2025-06-01,Smartwatch,Shkod,24.474459000000003
2025-07-01,Smartwatch,Shkod,20.184999999999995
2025-09-01,Smartwatch,Shkod,9.004753000000001
2021-08-01,Smartwatch,Suunto,8.424775
2022-03-01,Smartwatch,Suunto,2.294955
2022-04-01,Smartwatch,Suunto,0.734985
2024-06-01,Smartwatch,Suunto,1.721956
2024-09-01,Smartwatch,Suunto,1.2900689999999997
2024-10-01,Smartwatch,Suunto,0.48191
2025-01-01,Smartwatch,Suunto,0.864952
2025-02-01,Smartwatch,Suunto,1.1729580000000002
2025-03-01,Smartwatch,Suunto,0.617429
2025-04-01,Smartwatch,Suunto,0.575953
2025-05-01,Smartwatch,Suunto,1.003965
2025-06-01,Smartwatch,Suunto,0.368963
2025-07-01,Smartwatch,Suunto,1.2294010000000002
2025-09-01,Smartwatch,Suunto,1.3854000000000002
2025-10-01,Smartwatch,Suunto,1.568404
2025-11-01,Smartwatch,Suunto,0.7576970000000001
2025-12-01,Smartwatch,Suunto,1.203663
2026-02-01,Smartwatch,Suunto,1.323893
2020-07-01,Smartwatch,Syska,2.64894
2020-08-01,Smartwatch,Syska,0.5972609999999999
2020-09-01,Smartwatch,Syska,2.231607
2020-10-01,Smartwatch,Syska,6.190023
2020-11-01,Smartwatch,Syska,7.254597000000001
2020-12-01,Smartwatch,Syska,19.96701
2021-01-01,Smartwatch,Syska,24.747596999999995
2021-03-01,Smartwatch,Syska,24.500196000000003
2021-06-01,Smartwatch,Syska,29.987001
2021-07-01,Smartwatch,Syska,25.503496000000005
2021-10-01,Smartwatch,Syska,26.289234
2021-11-01,Smartwatch,Syska,18.710146
2021-12-01,Smartwatch,Syska,12.590357000000004
2022-05-01,Smartwatch,Syska,8.369010000000001
2022-06-01,Smartwatch,Syska,52.4879
2022-08-01,Smartwatch,Syska,7.227959999999999
2022-10-01,Smartwatch,Syska,119.878017
2022-11-01,Smartwatch,Syska,11.33811
2022-12-01,Smartwatch,Syska,20.9895
2023-01-01,Smartwatch,Syska,54.78101
2023-02-01,Smartwatch,Syska,4.895399999999999
2023-03-01,Smartwatch,Syska,7.28514
2023-04-01,Smartwatch,Syska,8.857756000000002
2020-01-01,Smartwatch,Timex,55.29234
2020-02-01,Smartwatch,Timex,35.567755
2020-07-01,Smartwatch,Timex,12.192906
2020-08-01,Smartwatch,Timex,9.92503499999996
2020-09-01,Smartwatch,Timex,14.979
2020-11-01,Smartwatch,Timex,23.611897
2021-04-01,Smartwatch,Timex,14.626545
2021-07-01,Smartwatch,Timex,64.83508499999999
2021-08-01,Smartwatch,Timex,53.77515
2021-09-01,Smartwatch,Timex,86.51585
2021-10-01,Smartwatch,Timex,41.95701
2021-11-01,Smartwatch,Timex,53.08142
2021-12-01,Smartwatch,Timex,70.908159
2022-01-01,Smartwatch,Timex,86.247016
2022-02-01,Smartwatch,Timex,48.099062
2022-03-01,Smartwatch,Timex,90.706348
2022-04-01,Smartwatch,Timex,64.276396
2022-05-01,Smartwatch,Timex,45.40820599999999
2022-06-01,Smartwatch,Timex,45.57399
2022-07-01,Smartwatch,Timex,46.365285
2022-08-01,Smartwatch,Timex,43.22836
2022-09-01,Smartwatch,Timex,61.186977
2022-10-01,Smartwatch,Timex,53.60525
2022-11-01,Smartwatch,Timex,16.608739
2022-12-01,Smartwatch,Timex,18.393061000000003
2023-01-01,Smartwatch,Timex,23.960766
2023-02-01,Smartwatch,Timex,26.257995999999995
2023-03-01,Smartwatch,Timex,35.649764
2023-04-01,Smartwatch,Timex,26.333758000000003
2023-05-01,Smartwatch,Timex,18.357023
2023-06-01,Smartwatch,Timex,18.420779
2023-07-01,Smartwatch,Timex,23.369215
2023-08-01,Smartwatch,Timex,2.244524
2023-09-01,Smartwatch,Timex,0.625752
2023-10-01,Smartwatch,Timex,8.183063999999998
2023-11-01,Smartwatch,Timex,8.746819
2023-12-01,Smartwatch,Timex,16.560794
2024-01-01,Smartwatch,Timex,17.252121000000002
2024-02-01,Smartwatch,Timex,87.120235
2024-03-01,Smartwatch,Timex,13.024355
2024-04-01,Smartwatch,Timex,25.743383
2024-05-01,Smartwatch,Timex,12.337651
2024-06-01,Smartwatch,Timex,24.840195
2024-07-01,Smartwatch,Timex,16.775501000000002
2024-08-01,Smartwatch,Timex,12.661901
2024-09-01,Smartwatch,Timex,45.074457
2024-10-01,Smartwatch,Timex,19.190032
2024-11-01,Smartwatch,Timex,49.871983
2024-12-01,Smartwatch,Timex,13.812139
2025-01-01,Smartwatch,Timex,11.905316
2025-02-01,Smartwatch,Timex,27.686205
2025-03-01,Smartwatch,Timex,18.868412
2025-04-01,Smartwatch,Timex,30.859682
2025-05-01,Smartwatch,Timex,10.035327
2025-06-01,Smartwatch,Timex,21.20688
2025-07-01,Smartwatch,Timex,12.87751
2025-08-01,Smartwatch,Timex,19.098066
2025-09-01,Smartwatch,Timex,4.139278
2025-10-01,Smartwatch,Timex,35.25668099999999
2025-11-01,Smartwatch,Timex,9.497175
2025-12-01,Smartwatch,Timex,15.217024999999998
2026-01-01,Smartwatch,Timex,16.991735000000002
2026-02-01,Smartwatch,Timex,11.263312
2026-03-01,Smartwatch,Timex,16.416166000000004
2020-07-01,Smartwatch,Titan,13.1945
2020-08-01,Smartwatch,Titan,60.394825
2020-09-01,Smartwatch,Titan,29.45972
2020-10-01,Smartwatch,Titan,12.59475
2020-11-01,Smartwatch,Titan,39.619485
2020-12-01,Smartwatch,Titan,36.188915
2021-01-01,Smartwatch,Titan,27.888375000000007
2021-02-01,Smartwatch,Titan,19.587424
2021-03-01,Smartwatch,Titan,13.358451
2021-04-01,Smartwatch,Titan,10.807495000000005
2021-05-01,Smartwatch,Titan,0.94455
2021-06-01,Smartwatch,Titan,7.944715000000002
2021-07-01,Smartwatch,Titan,13.528055
2021-08-01,Smartwatch,Titan,18.071361
2021-09-01,Smartwatch,Titan,12.44375
2021-10-01,Smartwatch,Titan,26.6794
2021-11-01,Smartwatch,Titan,14.245605
2021-12-01,Smartwatch,Titan,21.92091
2022-01-01,Smartwatch,Titan,241.922665
2022-02-01,Smartwatch,Titan,299.00969999999995
2022-03-01,Smartwatch,Titan,73.196375
2022-04-01,Smartwatch,Titan,194.58214999999996
2022-05-01,Smartwatch,Titan,369.517215
2022-06-01,Smartwatch,Titan,378.692695
2022-07-01,Smartwatch,Titan,228.456045
2022-08-01,Smartwatch,Titan,362.429447
2022-09-01,Smartwatch,Titan,468.89752
2022-10-01,Smartwatch,Titan,644.7718100000001
2022-11-01,Smartwatch,Titan,353.24631000000005
2022-12-01,Smartwatch,Titan,356.197385
2023-01-01,Smartwatch,Titan,404.162055
2023-02-01,Smartwatch,Titan,413.25014
2023-03-01,Smartwatch,Titan,545.244324
2023-04-01,Smartwatch,Titan,531.029675
2023-05-01,Smartwatch,Titan,431.862445
2023-06-01,Smartwatch,Titan,583.946469
2023-07-01,Smartwatch,Titan,752.3451120000002
2023-08-01,Smartwatch,Titan,608.563632
2023-09-01,Smartwatch,Titan,933.244247
2023-10-01,Smartwatch,Titan,1871.957727
2023-11-01,Smartwatch,Titan,649.557356
2023-12-01,Smartwatch,Titan,354.31921900000003
2024-01-01,Smartwatch,Titan,436.4503399999999
2024-02-01,Smartwatch,Titan,453.534248
2024-03-01,Smartwatch,Titan,582.801164
2024-04-01,Smartwatch,Titan,422.0752970000001
2024-05-01,Smartwatch,Titan,748.525604
2024-06-01,Smartwatch,Titan,701.693205
2024-07-01,Smartwatch,Titan,578.0898240000002
2024-08-01,Smartwatch,Titan,764.7301469999999
2024-09-01,Smartwatch,Titan,1213.0950349999994
2024-10-01,Smartwatch,Titan,769.5561969999999
2024-11-01,Smartwatch,Titan,472.5976180000001
2024-12-01,Smartwatch,Titan,738.5156319999995
2025-01-01,Smartwatch,Titan,795.3275080000001
2025-02-01,Smartwatch,Titan,882.1655919999998
2025-03-01,Smartwatch,Titan,914.06438
2025-04-01,Smartwatch,Titan,489.7683739999999
2025-05-01,Smartwatch,Titan,486.8049879999999
2025-06-01,Smartwatch,Titan,511.895986
2025-07-01,Smartwatch,Titan,628.8443040000001
2025-08-01,Smartwatch,Titan,905.016621
2025-09-01,Smartwatch,Titan,541.6163789999999
2025-10-01,Smartwatch,Titan,457.985808
2025-11-01,Smartwatch,Titan,383.317639
2025-12-01,Smartwatch,Titan,369.708529
2026-01-01,Smartwatch,Titan,550.6143109999997
2026-02-01,Smartwatch,Titan,421.208748
2026-03-01,Smartwatch,Titan,272.64266400000014
2020-01-01,Smartwatch,Transsion,28.849568
2020-05-01,Smartwatch,Transsion,4.797600000000003
2020-09-01,Smartwatch,Transsion,7.49700000000002
2020-10-01,Smartwatch,Transsion,10.25580000000006
2020-12-01,Smartwatch,Transsion,7.497000000000001
2021-01-01,Smartwatch,Transsion,7.494501
2021-02-01,Smartwatch,Transsion,4.995501000000001
2021-03-01,Smartwatch,Transsion,5.005497
2021-04-01,Smartwatch,Transsion,13.92111
2021-06-01,Smartwatch,Transsion,6.974511
2021-07-01,Smartwatch,Transsion,21.035988
2021-09-01,Smartwatch,Transsion,10.942515
2021-10-01,Smartwatch,Transsion,29.21665
2021-12-01,Smartwatch,Transsion,11.627177
2022-01-01,Smartwatch,Transsion,6.963010000000001
2022-04-01,Smartwatch,Transsion,7.549478999999999
2022-05-01,Smartwatch,Transsion,4.965513
2022-07-01,Smartwatch,Transsion,15.517207999999998
2022-08-01,Smartwatch,Transsion,9.676114
2022-09-01,Smartwatch,Transsion,37.096134000000006
2022-10-01,Smartwatch,Transsion,17.82583
2022-11-01,Smartwatch,Transsion,9.913387
2022-12-01,Smartwatch,Transsion,6.62338
2023-01-01,Smartwatch,Transsion,34.452258
2023-02-01,Smartwatch,Transsion,29.236173000000008
2023-03-01,Smartwatch,Transsion,14.584100000000005
2023-04-01,Smartwatch,Transsion,58.685317000000005
2023-05-01,Smartwatch,Transsion,34.126113999999994
2023-06-01,Smartwatch,Transsion,12.838486
2023-07-01,Smartwatch,Transsion,41.905219
2023-08-01,Smartwatch,Transsion,103.9699
2023-09-01,Smartwatch,Transsion,0.6514550000000003
2023-10-01,Smartwatch,Transsion,25.00215800000001
2023-11-01,Smartwatch,Transsion,11.055340000000005
2023-12-01,Smartwatch,Transsion,22.026663
2024-01-01,Smartwatch,Transsion,8.552875
2024-02-01,Smartwatch,Transsion,70.076954
2024-03-01,Smartwatch,Transsion,67.76467099999999
2024-04-01,Smartwatch,Transsion,8.495
2024-05-01,Smartwatch,Transsion,3.7284000000000006
2024-06-01,Smartwatch,Transsion,59.389524
2024-07-01,Smartwatch,Transsion,22.72732
2024-09-01,Smartwatch,Transsion,97.633905
2024-10-01,Smartwatch,Transsion,9.133674
2024-11-01,Smartwatch,Transsion,9.258256
2024-12-01,Smartwatch,Transsion,6.841732
2025-01-01,Smartwatch,Transsion,3.3960259999999995
2025-02-01,Smartwatch,Transsion,14.756006
2025-03-01,Smartwatch,Transsion,43.562900000000006
2025-04-01,Smartwatch,Transsion,13.965766
2025-05-01,Smartwatch,Transsion,11.729371
2025-06-01,Smartwatch,Transsion,33.969258
2025-07-01,Smartwatch,Transsion,7.544014000000001
2025-08-01,Smartwatch,Transsion,8.446525
2025-09-01,Smartwatch,Transsion,10.164905
2025-10-01,Smartwatch,Transsion,4.685215000000001
2025-11-01,Smartwatch,Transsion,12.751224000000002
2025-12-01,Smartwatch,Transsion,70.49526399999999
2026-01-01,Smartwatch,Transsion,0.410726
2026-02-01,Smartwatch,Transsion,0.2023649999999999
2026-03-01,Smartwatch,Transsion,0.2113589999999999
2023-01-01,Smartwatch,Ubon,45.264355
2023-02-01,Smartwatch,Ubon,20.791317
2023-03-01,Smartwatch,Ubon,11.358965
2023-04-01,Smartwatch,Ubon,0.2999
2023-06-01,Smartwatch,Ubon,16.2
2023-07-01,Smartwatch,Ubon,4.0095
2023-08-01,Smartwatch,Ubon,50.160192
2023-09-01,Smartwatch,Ubon,15.3708
2024-01-01,Smartwatch,Ubon,4.797
2026-01-01,Smartwatch,Ubon,24.943257
2026-02-01,Smartwatch,Ubon,7.788858
2026-03-01,Smartwatch,Ubon,2.713566
2024-04-01,Smartwatch,Withings,7.71978
2024-05-01,Smartwatch,Withings,3.69992
2024-06-01,Smartwatch,Withings,2.17994
2024-10-01,Smartwatch,Withings,5.440321
2024-11-01,Smartwatch,Withings,3.3658900000000003
2025-01-01,Smartwatch,Withings,1.87994
2025-04-01,Smartwatch,Withings,4.20988
2025-08-01,Smartwatch,Withings,3.989900000000001
2025-09-01,Smartwatch,Withings,3.241919
2025-10-01,Smartwatch,Withings,1.504955
2025-12-01,Smartwatch,Withings,5.719855000000001
2026-02-01,Smartwatch,Withings,0.399992
2026-03-01,Smartwatch,Withings,1.80994
2020-10-01,Smartwatch,Xiaomi,223.741658
2020-11-01,Smartwatch,Xiaomi,32.491046
2020-12-01,Smartwatch,Xiaomi,20.755113
2021-01-01,Smartwatch,Xiaomi,18.093355
2021-02-01,Smartwatch,Xiaomi,14.320697999999998
2021-03-01,Smartwatch,Xiaomi,8.832196999999995
2021-04-01,Smartwatch,Xiaomi,5.009499000000001
2021-05-01,Smartwatch,Xiaomi,54.534738
2021-06-01,Smartwatch,Xiaomi,168.569773
2021-07-01,Smartwatch,Xiaomi,64.139178
2021-08-01,Smartwatch,Xiaomi,57.209952
2021-09-01,Smartwatch,Xiaomi,143.24285399999997
2021-10-01,Smartwatch,Xiaomi,102.32018700000002
2021-11-01,Smartwatch,Xiaomi,31.978308
2021-12-01,Smartwatch,Xiaomi,23.141265
